,SNo,ObservationDate,Province/State,Country,Last Update,Confirmed,Deaths,Recovered
46713,46714,06/21/2020,,Ivory Coast,2020-06-22 04:33:20,7492.0,54.0,3068.0
46717,46718,06/21/2020,,Kenya,2020-06-22 04:33:20,4738.0,123.0,1607.0
46724,46725,06/21/2020,,Lesotho,2020-06-22 04:33:20,4.0,0.0,2.0
46725,46726,06/21/2020,,Liberia,2020-06-22 04:33:20,626.0,34.0,254.0
46726,46727,06/21/2020,,Libya,2020-06-22 04:33:20,571.0,10.0,103.0
46731,46732,06/21/2020,,Madagascar,2020-06-22 04:33:20,1596.0,14.0,655.0
46732,46733,06/21/2020,,Malawi,2020-06-22 04:33:20,730.0,11.0,258.0
46735,46736,06/21/2020,,Mali,2020-06-22 04:33:20,1933.0,109.0,1255.0
46737,46738,06/21/2020,,Mauritania,2020-06-22 04:33:20,2984.0,111.0,811.0
46738,46739,06/21/2020,,Mauritius,2020-06-22 04:33:20,337.0,10.0,326.0
46743,46744,06/21/2020,,Morocco,2020-06-22 04:33:20,9977.0,214.0,8284.0
46744,46745,06/21/2020,,Mozambique,2020-06-22 04:33:20,733.0,5.0,181.0
46745,46746,06/21/2020,,Namibia,2020-06-22 04:33:20,55.0,0.0,19.0
46750,46751,06/21/2020,,Niger,2020-06-22 04:33:20,1036.0,67.0,911.0
46751,46752,06/21/2020,,Nigeria,2020-06-22 04:33:20,20244.0,518.0,6879.0
46763,46764,06/21/2020,,Rwanda,2020-06-22 04:33:20,728.0,2.0,359.0
46768,46769,06/21/2020,,Sao Tome and Principe,2020-06-22 04:33:20,698.0,12.0,203.0
46770,46771,06/21/2020,,Senegal,2020-06-22 04:33:20,5888.0,84.0,3919.0
46772,46773,06/21/2020,,Seychelles,2020-06-22 04:33:20,11.0,0.0,11.0
46773,46774,06/21/2020,,Sierra Leone,2020-06-22 04:33:20,1327.0,55.0,788.0
46777,46778,06/21/2020,,Somalia,2020-06-22 04:33:20,2779.0,90.0,782.0
46778,46779,06/21/2020,,South Africa,2020-06-22 04:33:20,97302.0,1930.0,51608.0
46780,46781,06/21/2020,,South Sudan,2020-06-22 04:33:20,1892.0,34.0,169.0
46782,46783,06/21/2020,,Sudan,2020-06-22 04:33:20,8580.0,521.0,3325.0
46788,46789,06/21/2020,,Tanzania,2020-06-22 04:33:20,509.0,21.0,183.0
46791,46792,06/21/2020,,Togo,2020-06-22 04:33:20,569.0,13.0,375.0
46793,46794,06/21/2020,,Tunisia,2020-06-22 04:33:20,1157.0,50.0,1020.0
46795,46796,06/21/2020,,Uganda,2020-06-22 04:33:20,770.0,0.0,578.0
46802,46803,06/21/2020,,Western Sahara,2020-06-22 04:33:20,9.0,1.0,8.0
46804,46805,06/21/2020,,Zambia,2020-06-22 04:33:20,1430.0,11.0,1194.0
46805,46806,06/21/2020,,Zimbabwe,2020-06-22 04:33:20,489.0,6.0,64.0
47368,47369,06/22/2020,,Algeria,2020-06-23 04:33:22,11920.0,852.0,8559.0
47370,47371,06/22/2020,,Angola,2020-06-23 04:33:22,186.0,10.0,77.0
47383,47384,06/22/2020,,Benin,2020-06-23 04:33:22,807.0,13.0,253.0
47387,47388,06/22/2020,,Botswana,2020-06-23 04:33:22,89.0,1.0,25.0
47390,47391,06/22/2020,,Burkina Faso,2020-06-23 04:33:22,903.0,53.0,814.0
47392,47393,06/22/2020,,Burundi,2020-06-23 04:33:22,144.0,1.0,93.0
47395,47396,06/22/2020,,Cameroon,2020-06-23 04:33:22,12041.0,308.0,7740.0
47396,47397,06/22/2020,,Central African Republic,2020-06-23 04:33:22,2963.0,30.0,495.0
47397,47398,06/22/2020,,Chad,2020-06-23 04:33:22,858.0,74.0,755.0
47398,47399,06/22/2020,,Comoros,2020-06-23 04:33:22,247.0,5.0,159.0
47399,47400,06/22/2020,,Congo (Brazzaville),2020-06-23 04:33:22,1087.0,37.0,456.0
47400,47401,06/22/2020,,Congo (Kinshasa),2020-06-23 04:33:22,5924.0,135.0,856.0
47408,47409,06/22/2020,,Djibouti,2020-06-23 04:33:22,4599.0,48.0,3952.0
47412,47413,06/22/2020,,Egypt,2020-06-23 04:33:22,56809.0,2278.0,15133.0
47414,47415,06/22/2020,,Equatorial Guinea,2020-06-23 04:33:22,1664.0,32.0,515.0
47415,47416,06/22/2020,,Eritrea,2020-06-23 04:33:22,143.0,0.0,39.0
47417,47418,06/22/2020,,Eswatini,2020-06-23 04:33:22,643.0,6.0,291.0
47418,47419,06/22/2020,,Ethiopia,2020-06-23 04:33:22,4663.0,75.0,1297.0
47422,47423,06/22/2020,,Gabon,2020-06-23 04:33:22,4739.0,39.0,2002.0
47423,47424,06/22/2020,,Gambia,2020-06-23 04:33:22,41.0,2.0,26.0
47425,47426,06/22/2020,,Ghana,2020-06-23 04:33:22,14154.0,85.0,10473.0
47429,47430,06/22/2020,,Guinea,2020-06-23 04:33:22,4988.0,27.0,3669.0
47430,47431,06/22/2020,,Guinea-Bissau,2020-06-23 04:33:22,1556.0,19.0,191.0
47442,47443,06/22/2020,,Ivory Coast,2020-06-23 04:33:22,7677.0,56.0,3493.0
47446,47447,06/22/2020,,Kenya,2020-06-23 04:33:22,4797.0,125.0,1680.0
47453,47454,06/22/2020,,Lesotho,2020-06-23 04:33:22,12.0,0.0,2.0
47454,47455,06/22/2020,,Liberia,2020-06-23 04:33:22,650.0,34.0,260.0
47455,47456,06/22/2020,,Libya,2020-06-23 04:33:22,595.0,10.0,116.0
47460,47461,06/22/2020,,Madagascar,2020-06-23 04:33:22,1640.0,15.0,692.0
47461,47462,06/22/2020,,Malawi,2020-06-23 04:33:22,749.0,11.0,258.0
47464,47465,06/22/2020,,Mali,2020-06-23 04:33:22,1961.0,111.0,1266.0
47466,47467,06/22/2020,,Mauritania,2020-06-23 04:33:22,3121.0,112.0,905.0
47467,47468,06/22/2020,,Mauritius,2020-06-23 04:33:22,340.0,10.0,326.0
47472,47473,06/22/2020,,Morocco,2020-06-23 04:33:22,10172.0,214.0,8366.0
47473,47474,06/22/2020,,Mozambique,2020-06-23 04:33:22,737.0,5.0,181.0
47474,47475,06/22/2020,,Namibia,2020-06-23 04:33:22,63.0,0.0,21.0
47479,47480,06/22/2020,,Niger,2020-06-23 04:33:22,1046.0,67.0,913.0
47480,47481,06/22/2020,,Nigeria,2020-06-23 04:33:22,20919.0,525.0,7109.0
47492,47493,06/22/2020,,Rwanda,2020-06-23 04:33:22,787.0,2.0,370.0
47497,47498,06/22/2020,,Sao Tome and Principe,2020-06-23 04:33:22,702.0,12.0,203.0
47499,47500,06/22/2020,,Senegal,2020-06-23 04:33:22,5970.0,86.0,3953.0
47501,47502,06/22/2020,,Seychelles,2020-06-23 04:33:22,11.0,0.0,11.0
47502,47503,06/22/2020,,Sierra Leone,2020-06-23 04:33:22,1340.0,55.0,788.0
47506,47507,06/22/2020,,Somalia,2020-06-23 04:33:22,2812.0,90.0,818.0
47507,47508,06/22/2020,,South Africa,2020-06-23 04:33:22,101590.0,1991.0,53444.0
47509,47510,06/22/2020,,South Sudan,2020-06-23 04:33:22,1916.0,35.0,190.0
47511,47512,06/22/2020,,Sudan,2020-06-23 04:33:22,8698.0,533.0,3460.0
47517,47518,06/22/2020,,Tanzania,2020-06-23 04:33:22,509.0,21.0,183.0
47520,47521,06/22/2020,,Togo,2020-06-23 04:33:22,569.0,13.0,380.0
47522,47523,06/22/2020,,Tunisia,2020-06-23 04:33:22,1159.0,50.0,1020.0
47524,47525,06/22/2020,,Uganda,2020-06-23 04:33:22,774.0,0.0,631.0
47531,47532,06/22/2020,,Western Sahara,2020-06-23 04:33:22,10.0,1.0,8.0
47533,47534,06/22/2020,,Zambia,2020-06-23 04:33:22,1430.0,11.0,1194.0
47534,47535,06/22/2020,,Zimbabwe,2020-06-23 04:33:22,512.0,6.0,64.0
48097,48098,06/23/2020,,Algeria,2020-06-24 04:33:28,12076.0,861.0,8674.0
48099,48100,06/23/2020,,Angola,2020-06-24 04:33:28,189.0,10.0,77.0
48112,48113,06/23/2020,,Benin,2020-06-24 04:33:28,850.0,13.0,272.0
48116,48117,06/23/2020,,Botswana,2020-06-24 04:33:28,89.0,1.0,25.0
48119,48120,06/23/2020,,Burkina Faso,2020-06-24 04:33:28,907.0,53.0,823.0
48121,48122,06/23/2020,,Burundi,2020-06-24 04:33:28,144.0,1.0,93.0
48124,48125,06/23/2020,,Cameroon,2020-06-24 04:33:28,12270.0,313.0,7774.0
48125,48126,06/23/2020,,Central African Republic,2020-06-24 04:33:28,3051.0,37.0,522.0
48126,48127,06/23/2020,,Chad,2020-06-24 04:33:28,860.0,74.0,757.0
48127,48128,06/23/2020,,Comoros,2020-06-24 04:33:28,265.0,7.0,159.0
48128,48129,06/23/2020,,Congo (Brazzaville),2020-06-24 04:33:28,1087.0,37.0,456.0
48129,48130,06/23/2020,,Congo (Kinshasa),2020-06-24 04:33:28,6027.0,135.0,861.0
48137,48138,06/23/2020,,Djibouti,2020-06-24 04:33:28,4617.0,49.0,3989.0
48141,48142,06/23/2020,,Egypt,2020-06-24 04:33:28,58141.0,2365.0,15535.0
48143,48144,06/23/2020,,Equatorial Guinea,2020-06-24 04:33:28,1664.0,32.0,515.0
48144,48145,06/23/2020,,Eritrea,2020-06-24 04:33:28,143.0,0.0,39.0
48146,48147,06/23/2020,,Eswatini,2020-06-24 04:33:28,674.0,7.0,319.0
48147,48148,06/23/2020,,Ethiopia,2020-06-24 04:33:28,4848.0,75.0,1412.0
48151,48152,06/23/2020,,Gabon,2020-06-24 04:33:28,4849.0,39.0,2107.0
48152,48153,06/23/2020,,Gambia,2020-06-24 04:33:28,42.0,2.0,26.0
48154,48155,06/23/2020,,Ghana,2020-06-24 04:33:28,14568.0,95.0,10907.0
48158,48159,06/23/2020,,Guinea,2020-06-24 04:33:28,5040.0,28.0,3685.0
48159,48160,06/23/2020,,Guinea-Bissau,2020-06-24 04:33:28,1556.0,19.0,191.0
48171,48172,06/23/2020,,Ivory Coast,2020-06-24 04:33:28,7904.0,58.0,3182.0
48175,48176,06/23/2020,,Kenya,2020-06-24 04:33:28,4952.0,128.0,1782.0
48182,48183,06/23/2020,,Lesotho,2020-06-24 04:33:28,17.0,0.0,2.0
48183,48184,06/23/2020,,Liberia,2020-06-24 04:33:28,652.0,34.0,270.0
48184,48185,06/23/2020,,Libya,2020-06-24 04:33:28,639.0,17.0,132.0
48189,48190,06/23/2020,,Madagascar,2020-06-24 04:33:28,1724.0,15.0,732.0
48190,48191,06/23/2020,,Malawi,2020-06-24 04:33:28,803.0,11.0,258.0
48193,48194,06/23/2020,,Mali,2020-06-24 04:33:28,1978.0,111.0,1302.0
48195,48196,06/23/2020,,Mauritania,2020-06-24 04:33:28,3292.0,114.0,963.0
48196,48197,06/23/2020,,Mauritius,2020-06-24 04:33:28,340.0,10.0,326.0
48201,48202,06/23/2020,,Morocco,2020-06-24 04:33:28,10344.0,214.0,8407.0
48202,48203,06/23/2020,,Mozambique,2020-06-24 04:33:28,757.0,5.0,206.0
48203,48204,06/23/2020,,Namibia,2020-06-24 04:33:28,72.0,0.0,21.0
48208,48209,06/23/2020,,Niger,2020-06-24 04:33:28,1051.0,67.0,913.0
48209,48210,06/23/2020,,Nigeria,2020-06-24 04:33:28,21371.0,533.0,7338.0
48221,48222,06/23/2020,,Rwanda,2020-06-24 04:33:28,798.0,2.0,371.0
48226,48227,06/23/2020,,Sao Tome and Principe,2020-06-24 04:33:28,707.0,12.0,208.0
48228,48229,06/23/2020,,Senegal,2020-06-24 04:33:28,6034.0,89.0,4046.0
48230,48231,06/23/2020,,Seychelles,2020-06-24 04:33:28,11.0,0.0,11.0
48231,48232,06/23/2020,,Sierra Leone,2020-06-24 04:33:28,1347.0,55.0,853.0
48235,48236,06/23/2020,,Somalia,2020-06-24 04:33:28,2812.0,90.0,818.0
48236,48237,06/23/2020,,South Africa,2020-06-24 04:33:28,106108.0,2102.0,55045.0
48238,48239,06/23/2020,,South Sudan,2020-06-24 04:33:28,1930.0,36.0,217.0
48240,48241,06/23/2020,,Sudan,2020-06-24 04:33:28,8889.0,548.0,3699.0
48246,48247,06/23/2020,,Tanzania,2020-06-24 04:33:28,509.0,21.0,183.0
48249,48250,06/23/2020,,Togo,2020-06-24 04:33:28,576.0,13.0,384.0
48251,48252,06/23/2020,,Tunisia,2020-06-24 04:33:28,1159.0,50.0,1023.0
48253,48254,06/23/2020,,Uganda,2020-06-24 04:33:28,797.0,0.0,699.0
48260,48261,06/23/2020,,Western Sahara,2020-06-24 04:33:28,10.0,1.0,8.0
48262,48263,06/23/2020,,Zambia,2020-06-24 04:33:28,1477.0,18.0,1213.0
48263,48264,06/23/2020,,Zimbabwe,2020-06-24 04:33:28,525.0,6.0,64.0
48826,48827,06/24/2020,,Algeria,2020-06-25 05:26:54,12248.0,869.0,8792.0
48828,48829,06/24/2020,,Angola,2020-06-25 05:26:54,197.0,10.0,77.0
48841,48842,06/24/2020,,Benin,2020-06-25 05:26:54,902.0,13.0,277.0
48845,48846,06/24/2020,,Botswana,2020-06-25 05:26:54,92.0,1.0,25.0
48848,48849,06/24/2020,,Burkina Faso,2020-06-25 05:26:54,919.0,53.0,825.0
48850,48851,06/24/2020,,Burundi,2020-06-25 05:26:54,144.0,1.0,93.0
48853,48854,06/24/2020,,Cameroon,2020-06-25 05:26:54,12592.0,313.0,10100.0
48854,48855,06/24/2020,,Central African Republic,2020-06-25 05:26:54,3099.0,38.0,572.0
48855,48856,06/24/2020,,Chad,2020-06-25 05:26:54,860.0,74.0,770.0
48856,48857,06/24/2020,,Comoros,2020-06-25 05:26:54,265.0,7.0,159.0
48857,48858,06/24/2020,,Congo (Brazzaville),2020-06-25 05:26:54,1087.0,37.0,456.0
48858,48859,06/24/2020,,Congo (Kinshasa),2020-06-25 05:26:54,6213.0,142.0,870.0
48866,48867,06/24/2020,,Djibouti,2020-06-25 05:26:54,4630.0,52.0,4182.0
48870,48871,06/24/2020,,Egypt,2020-06-25 05:26:54,59561.0,2450.0,15935.0
48872,48873,06/24/2020,,Equatorial Guinea,2020-06-25 05:26:54,1664.0,32.0,515.0
48873,48874,06/24/2020,,Eritrea,2020-06-25 05:26:54,144.0,0.0,39.0
48875,48876,06/24/2020,,Eswatini,2020-06-25 05:26:54,690.0,7.0,331.0
48876,48877,06/24/2020,,Ethiopia,2020-06-25 05:26:54,5034.0,78.0,1486.0
48880,48881,06/24/2020,,Gabon,2020-06-25 05:26:54,4956.0,39.0,2177.0
48881,48882,06/24/2020,,Gambia,2020-06-25 05:26:54,42.0,2.0,26.0
48883,48884,06/24/2020,,Ghana,2020-06-25 05:26:54,15013.0,95.0,11078.0
48887,48888,06/24/2020,,Guinea,2020-06-25 05:26:54,5174.0,29.0,3861.0
48888,48889,06/24/2020,,Guinea-Bissau,2020-06-25 05:26:54,1556.0,19.0,191.0
48900,48901,06/24/2020,,Ivory Coast,2020-06-25 05:26:54,8164.0,58.0,3419.0
48904,48905,06/24/2020,,Kenya,2020-06-25 05:26:54,5206.0,130.0,1823.0
48911,48912,06/24/2020,,Lesotho,2020-06-25 05:26:54,17.0,0.0,2.0
48912,48913,06/24/2020,,Liberia,2020-06-25 05:26:54,662.0,34.0,270.0
48913,48914,06/24/2020,,Libya,2020-06-25 05:26:54,670.0,18.0,138.0
48918,48919,06/24/2020,,Madagascar,2020-06-25 05:26:54,1787.0,16.0,779.0
48919,48920,06/24/2020,,Malawi,2020-06-25 05:26:54,941.0,11.0,259.0
48922,48923,06/24/2020,,Mali,2020-06-25 05:26:54,2005.0,112.0,1354.0
48924,48925,06/24/2020,,Mauritania,2020-06-25 05:26:54,3519.0,116.0,1074.0
48925,48926,06/24/2020,,Mauritius,2020-06-25 05:26:54,341.0,10.0,326.0
48930,48931,06/24/2020,,Morocco,2020-06-25 05:26:54,10907.0,216.0,8468.0
48931,48932,06/24/2020,,Mozambique,2020-06-25 05:26:54,762.0,5.0,220.0
48932,48933,06/24/2020,,Namibia,2020-06-25 05:26:54,76.0,0.0,21.0
48937,48938,06/24/2020,,Niger,2020-06-25 05:26:54,1051.0,67.0,913.0
48938,48939,06/24/2020,,Nigeria,2020-06-25 05:26:54,22020.0,542.0,7613.0
48950,48951,06/24/2020,,Rwanda,2020-06-25 05:26:54,830.0,2.0,376.0
48955,48956,06/24/2020,,Sao Tome and Principe,2020-06-25 05:26:54,710.0,13.0,211.0
48957,48958,06/24/2020,,Senegal,2020-06-25 05:26:54,6129.0,93.0,4072.0
48959,48960,06/24/2020,,Seychelles,2020-06-25 05:26:54,11.0,0.0,11.0
48960,48961,06/24/2020,,Sierra Leone,2020-06-25 05:26:54,1354.0,55.0,869.0
48964,48965,06/24/2020,,Somalia,2020-06-25 05:26:54,2835.0,90.0,829.0
48965,48966,06/24/2020,,South Africa,2020-06-25 05:26:54,111796.0,2205.0,56874.0
48967,48968,06/24/2020,,South Sudan,2020-06-25 05:26:54,1942.0,36.0,224.0
48969,48970,06/24/2020,,Sudan,2020-06-25 05:26:54,8889.0,548.0,3699.0
48975,48976,06/24/2020,,Tanzania,2020-06-25 05:26:54,509.0,21.0,183.0
48978,48979,06/24/2020,,Togo,2020-06-25 05:26:54,583.0,14.0,392.0
48980,48981,06/24/2020,,Tunisia,2020-06-25 05:26:54,1160.0,50.0,1023.0
48982,48983,06/24/2020,,Uganda,2020-06-25 05:26:54,805.0,0.0,717.0
48989,48990,06/24/2020,,Western Sahara,2020-06-25 05:26:54,10.0,1.0,8.0
48991,48992,06/24/2020,,Zambia,2020-06-25 05:26:54,1489.0,18.0,1223.0
48992,48993,06/24/2020,,Zimbabwe,2020-06-25 05:26:54,530.0,6.0,123.0
49555,49556,06/25/2020,,Algeria,2020-06-26 04:33:43,12445.0,878.0,8920.0
49557,49558,06/25/2020,,Angola,2020-06-26 04:33:43,212.0,10.0,81.0
49570,49571,06/25/2020,,Benin,2020-06-26 04:33:43,1017.0,14.0,288.0
49574,49575,06/25/2020,,Botswana,2020-06-26 04:33:43,92.0,1.0,25.0
49577,49578,06/25/2020,,Burkina Faso,2020-06-26 04:33:43,934.0,53.0,826.0
49579,49580,06/25/2020,,Burundi,2020-06-26 04:33:43,144.0,1.0,93.0
49582,49583,06/25/2020,,Cameroon,2020-06-26 04:33:43,12592.0,313.0,10100.0
49583,49584,06/25/2020,,Central African Republic,2020-06-26 04:33:43,3244.0,40.0,607.0
49584,49585,06/25/2020,,Chad,2020-06-26 04:33:43,863.0,74.0,774.0
49585,49586,06/25/2020,,Comoros,2020-06-26 04:33:43,272.0,7.0,161.0
49586,49587,06/25/2020,,Congo (Brazzaville),2020-06-26 04:33:43,1087.0,37.0,456.0
49587,49588,06/25/2020,,Congo (Kinshasa),2020-06-26 04:33:43,6411.0,142.0,885.0
49595,49596,06/25/2020,,Djibouti,2020-06-26 04:33:43,4635.0,52.0,4269.0
49599,49600,06/25/2020,,Egypt,2020-06-26 04:33:43,61130.0,2533.0,16338.0
49601,49602,06/25/2020,,Equatorial Guinea,2020-06-26 04:33:43,2001.0,32.0,515.0
49602,49603,06/25/2020,,Eritrea,2020-06-26 04:33:43,144.0,0.0,39.0
49604,49605,06/25/2020,,Eswatini,2020-06-26 04:33:43,706.0,8.0,347.0
49605,49606,06/25/2020,,Ethiopia,2020-06-26 04:33:43,5175.0,81.0,1544.0
49609,49610,06/25/2020,,Gabon,2020-06-26 04:33:43,5087.0,40.0,2270.0
49610,49611,06/25/2020,,Gambia,2020-06-26 04:33:43,43.0,2.0,26.0
49612,49613,06/25/2020,,Ghana,2020-06-26 04:33:43,15473.0,95.0,11431.0
49616,49617,06/25/2020,,Guinea,2020-06-26 04:33:43,5174.0,29.0,3861.0
49617,49618,06/25/2020,,Guinea-Bissau,2020-06-26 04:33:43,1556.0,19.0,191.0
49629,49630,06/25/2020,,Ivory Coast,2020-06-26 04:33:43,8334.0,60.0,3487.0
49633,49634,06/25/2020,,Kenya,2020-06-26 04:33:43,5384.0,132.0,1857.0
49640,49641,06/25/2020,,Lesotho,2020-06-26 04:33:43,17.0,0.0,2.0
49641,49642,06/25/2020,,Liberia,2020-06-26 04:33:43,681.0,34.0,278.0
49642,49643,06/25/2020,,Libya,2020-06-26 04:33:43,698.0,18.0,140.0
49647,49648,06/25/2020,,Madagascar,2020-06-26 04:33:43,1829.0,16.0,823.0
49648,49649,06/25/2020,,Malawi,2020-06-26 04:33:43,960.0,12.0,260.0
49651,49652,06/25/2020,,Mali,2020-06-26 04:33:43,2039.0,113.0,1383.0
49653,49654,06/25/2020,,Mauritania,2020-06-26 04:33:43,3739.0,119.0,1225.0
49654,49655,06/25/2020,,Mauritius,2020-06-26 04:33:43,341.0,10.0,326.0
49659,49660,06/25/2020,,Morocco,2020-06-26 04:33:43,11338.0,217.0,8500.0
49660,49661,06/25/2020,,Mozambique,2020-06-26 04:33:43,788.0,5.0,221.0
49661,49662,06/25/2020,,Namibia,2020-06-26 04:33:43,102.0,0.0,21.0
49666,49667,06/25/2020,,Niger,2020-06-26 04:33:43,1056.0,67.0,917.0
49667,49668,06/25/2020,,Nigeria,2020-06-26 04:33:43,22614.0,549.0,7822.0
49679,49680,06/25/2020,,Rwanda,2020-06-26 04:33:43,850.0,2.0,385.0
49684,49685,06/25/2020,,Sao Tome and Principe,2020-06-26 04:33:43,711.0,13.0,214.0
49686,49687,06/25/2020,,Senegal,2020-06-26 04:33:43,6233.0,94.0,4162.0
49688,49689,06/25/2020,,Seychelles,2020-06-26 04:33:43,11.0,0.0,11.0
49689,49690,06/25/2020,,Sierra Leone,2020-06-26 04:33:43,1354.0,56.0,869.0
49693,49694,06/25/2020,,Somalia,2020-06-26 04:33:43,2878.0,90.0,868.0
49694,49695,06/25/2020,,South Africa,2020-06-26 04:33:43,118375.0,2292.0,59974.0
49696,49697,06/25/2020,,South Sudan,2020-06-26 04:33:43,1942.0,36.0,224.0
49698,49699,06/25/2020,,Sudan,2020-06-26 04:33:43,8984.0,556.0,3806.0
49704,49705,06/25/2020,,Tanzania,2020-06-26 04:33:43,509.0,21.0,183.0
49707,49708,06/25/2020,,Togo,2020-06-26 04:33:43,588.0,14.0,394.0
49709,49710,06/25/2020,,Tunisia,2020-06-26 04:33:43,1162.0,50.0,1023.0
49711,49712,06/25/2020,,Uganda,2020-06-26 04:33:43,821.0,0.0,731.0
49718,49719,06/25/2020,,Western Sahara,2020-06-26 04:33:43,10.0,1.0,8.0
49720,49721,06/25/2020,,Zambia,2020-06-26 04:33:43,1497.0,18.0,1223.0
49721,49722,06/25/2020,,Zimbabwe,2020-06-26 04:33:43,551.0,6.0,128.0
50284,50285,06/26/2020,,Algeria,2020-06-27 04:33:35,12685.0,885.0,9066.0
50286,50287,06/26/2020,,Angola,2020-06-27 04:33:35,212.0,10.0,81.0
50299,50300,06/26/2020,,Benin,2020-06-27 04:33:35,1053.0,14.0,292.0
50303,50304,06/26/2020,,Botswana,2020-06-27 04:33:35,92.0,1.0,25.0
50306,50307,06/26/2020,,Burkina Faso,2020-06-27 04:33:35,941.0,53.0,830.0
50308,50309,06/26/2020,,Burundi,2020-06-27 04:33:35,144.0,1.0,93.0
50311,50312,06/26/2020,,Cameroon,2020-06-27 04:33:35,12592.0,313.0,10100.0
50312,50313,06/26/2020,,Central African Republic,2020-06-27 04:33:35,3340.0,40.0,661.0
50313,50314,06/26/2020,,Chad,2020-06-27 04:33:35,865.0,74.0,778.0
50314,50315,06/26/2020,,Comoros,2020-06-27 04:33:35,272.0,7.0,161.0
50315,50316,06/26/2020,,Congo (Brazzaville),2020-06-27 04:33:35,1087.0,37.0,456.0
50316,50317,06/26/2020,,Congo (Kinshasa),2020-06-27 04:33:35,6552.0,149.0,900.0
50324,50325,06/26/2020,,Djibouti,2020-06-27 04:33:35,4643.0,52.0,4348.0
50328,50329,06/26/2020,,Egypt,2020-06-27 04:33:35,62755.0,2620.0,16737.0
50330,50331,06/26/2020,,Equatorial Guinea,2020-06-27 04:33:35,2001.0,32.0,515.0
50331,50332,06/26/2020,,Eritrea,2020-06-27 04:33:35,167.0,0.0,53.0
50333,50334,06/26/2020,,Eswatini,2020-06-27 04:33:35,728.0,8.0,367.0
50334,50335,06/26/2020,,Ethiopia,2020-06-27 04:33:35,5425.0,89.0,1688.0
50338,50339,06/26/2020,,Gabon,2020-06-27 04:33:35,5209.0,40.0,2327.0
50339,50340,06/26/2020,,Gambia,2020-06-27 04:33:35,43.0,2.0,26.0
50341,50342,06/26/2020,,Ghana,2020-06-27 04:33:35,15834.0,103.0,11755.0
50345,50346,06/26/2020,,Guinea,2020-06-27 04:33:35,5260.0,29.0,4155.0
50346,50347,06/26/2020,,Guinea-Bissau,2020-06-27 04:33:35,1614.0,22.0,191.0
50358,50359,06/26/2020,,Ivory Coast,2020-06-27 04:33:35,8739.0,64.0,3587.0
50362,50363,06/26/2020,,Kenya,2020-06-27 04:33:35,5533.0,137.0,1905.0
50369,50370,06/26/2020,,Lesotho,2020-06-27 04:33:35,24.0,0.0,4.0
50370,50371,06/26/2020,,Liberia,2020-06-27 04:33:35,684.0,34.0,285.0
50371,50372,06/26/2020,,Libya,2020-06-27 04:33:35,713.0,18.0,142.0
50376,50377,06/26/2020,,Madagascar,2020-06-27 04:33:35,1922.0,16.0,862.0
50377,50378,06/26/2020,,Malawi,2020-06-27 04:33:35,1005.0,13.0,260.0
50380,50381,06/26/2020,,Mali,2020-06-27 04:33:35,2060.0,113.0,1387.0
50382,50383,06/26/2020,,Mauritania,2020-06-27 04:33:35,3907.0,120.0,1280.0
50383,50384,06/26/2020,,Mauritius,2020-06-27 04:33:35,341.0,10.0,326.0
50388,50389,06/26/2020,,Morocco,2020-06-27 04:33:35,11633.0,218.0,8656.0
50389,50390,06/26/2020,,Mozambique,2020-06-27 04:33:35,816.0,5.0,223.0
50390,50391,06/26/2020,,Namibia,2020-06-27 04:33:35,121.0,0.0,22.0
50395,50396,06/26/2020,,Niger,2020-06-27 04:33:35,1059.0,67.0,919.0
50396,50397,06/26/2020,,Nigeria,2020-06-27 04:33:35,23298.0,554.0,8253.0
50408,50409,06/26/2020,,Rwanda,2020-06-27 04:33:35,858.0,2.0,398.0
50413,50414,06/26/2020,,Sao Tome and Principe,2020-06-27 04:33:35,712.0,13.0,219.0
50415,50416,06/26/2020,,Senegal,2020-06-27 04:33:35,6354.0,98.0,4193.0
50417,50418,06/26/2020,,Seychelles,2020-06-27 04:33:35,11.0,0.0,11.0
50418,50419,06/26/2020,,Sierra Leone,2020-06-27 04:33:35,1394.0,59.0,914.0
50422,50423,06/26/2020,,Somalia,2020-06-27 04:33:35,2878.0,90.0,868.0
50423,50424,06/26/2020,,South Africa,2020-06-27 04:33:35,124590.0,2340.0,64111.0
50425,50426,06/26/2020,,South Sudan,2020-06-27 04:33:35,1942.0,36.0,224.0
50427,50428,06/26/2020,,Sudan,2020-06-27 04:33:35,9257.0,572.0,4014.0
50433,50434,06/26/2020,,Tanzania,2020-06-27 04:33:35,509.0,21.0,183.0
50436,50437,06/26/2020,,Togo,2020-06-27 04:33:35,591.0,14.0,395.0
50438,50439,06/26/2020,,Tunisia,2020-06-27 04:33:35,1164.0,50.0,1023.0
50440,50441,06/26/2020,,Uganda,2020-06-27 04:33:35,833.0,0.0,761.0
50447,50448,06/26/2020,,Western Sahara,2020-06-27 04:33:35,10.0,1.0,8.0
50449,50450,06/26/2020,,Zambia,2020-06-27 04:33:35,1531.0,21.0,1233.0
50450,50451,06/26/2020,,Zimbabwe,2020-06-27 04:33:35,561.0,6.0,135.0
51013,51014,06/27/2020,,Algeria,2020-06-28 04:34:04,12968.0,892.0,9202.0
51015,51016,06/27/2020,,Angola,2020-06-28 04:34:04,259.0,10.0,81.0
51028,51029,06/27/2020,,Benin,2020-06-28 04:34:04,1124.0,14.0,295.0
